,demand,date,time,EVdemand,demandW/OEV,demandZEV,demand1/2ZEV,demand3/4ZEV
2601,20572,20180419,9,526.7767200000001,17674.728039999998,61923.97252000001,39799.35028,50861.6614
2602,20091,20180419,10,509.48352000000006,17288.84064,60085.45632,38687.14848,49386.3024
2603,19952,20180419,11,490.36380000000014,17254.9991,58445.55830000001,37850.27870000001,48147.918500000014
2604,20387,20180419,12,493.9575599999999,17670.23342,59162.668459999986,38416.450939999995,48789.5597
2605,21737,20180419,13,487.01004000000023,19058.444779999998,59967.28814000002,39512.866460000005,49740.07730000001
2606,23883,20180419,14,478.89312000000024,21249.08784,61476.10992000002,41362.598880000005,51419.35440000001
2607,24869,20180419,15,521.46084,22000.96538,65803.67594,43902.32066,54852.9983
2608,24771,20180419,16,558.8269199999999,21697.45194,68638.91321999999,45168.18257999999,56903.54789999999
2609,24224,20180419,17,620.3554799999997,20812.04486,72921.90517999997,46866.97501999999,59894.440099999985
2610,23511,20180419,18,637.4464800000001,20005.04436,73550.54868,46777.79652,60164.172600000005
2611,23018,20180419,19,578.91192,19833.98444,68462.58572,44148.28508,56305.4354
2612,22616,20180419,20,466.77096,20048.759720000002,59257.52036,39653.14004,49455.3302
2613,22437,20180419,21,377.1402,20362.728900000002,52042.5057,36202.6173,44122.561499999996
2614,22208,20180419,22,311.76683999999995,20493.28238,46681.696939999994,33587.48966,40134.59329999999
2615,22312,20180419,23,247.78248,20949.19636,41762.92468,31356.06052,36559.4926
2616,22835,20180420,0,204.38844000000003,21710.86358,38879.49254000001,30295.178060000002,34587.335300000006
2617,23478,20180420,1,162.34799999999998,22585.086,36222.318,29403.701999999997,32813.009999999995
2618,24512,20180420,2,126.07116000000002,23818.60862,34408.58606,29113.59734,31761.0917
2619,26040,20180420,3,102.35651999999999,25477.03914,34074.98682,29776.01298,31925.4999
2620,27022,20180420,4,91.35912,26519.52484,34193.69092,30356.60788,32275.1494
2621,25950,20180420,5,110.1138,25344.3741,34593.933300000004,29969.153700000003,32281.5435
2622,24149,20180420,6,181.11396000000002,23152.87322,38366.44586000001,30759.65954,34563.0527
2623,22361,20180420,7,341.0701199999999,20485.11434,49135.00442,34810.05938,41972.531899999994
2624,21203,20180420,8,508.5361200000001,18406.051339999998,61123.08542,39764.56838,50443.8269
2625,20434,20180420,9,526.7767200000001,17536.728039999998,61785.97252000001,39661.35028,50723.6614
2626,19928,20180420,10,509.48352000000006,17125.84064,59922.45632,38524.14848,49223.3024
2627,19686,20180420,11,490.36380000000014,16988.9991,58179.55830000001,37584.27870000001,47881.918500000014
2628,20196,20180420,12,493.9575599999999,17479.23342,58971.668459999986,38225.450939999995,48598.5597
2629,21497,20180420,13,487.01004000000023,18818.444779999998,59727.28814000002,39272.866460000005,49500.07730000001
2630,23446,20180420,14,478.89312000000024,20812.08784,61039.10992000002,40925.598880000005,50982.35440000001
2631,24224,20180420,15,521.46084,21355.96538,65158.67594,43257.32066,54207.9983
2632,23692,20180420,16,558.8269199999999,20618.45194,67559.91321999999,44089.18257999999,55824.54789999999
2633,22923,20180420,17,620.3554799999997,19511.04486,71620.90517999997,45565.97501999999,58593.440099999985
2634,22507,20180420,18,637.4464800000001,19001.04436,72546.54868,45773.79652,59160.172600000005
2635,22243,20180420,19,578.91192,19058.98444,67687.58572,43373.28508,55530.4354
2636,21975,20180420,20,466.77096,19407.759720000002,58616.52036,39012.14004,48814.3302
2637,22099,20180420,21,377.1402,20024.728900000002,51704.5057,35864.6173,43784.561499999996
2638,22064,20180420,22,311.76683999999995,20349.28238,46537.696939999994,33443.48966,39990.59329999999
2639,22421,20180420,23,247.78248,21058.19636,41871.92468,31465.06052,36668.4926
2640,22994,20180421,0,204.38844000000003,21869.86358,39038.49254000001,30454.178060000002,34746.335300000006
2641,23883,20180421,1,162.34799999999998,22990.086,36627.318,29808.701999999997,33218.009999999995
2642,24726,20180421,2,126.07116000000002,24032.60862,34622.58606,29327.59734,31975.0917
2643,25852,20180421,3,102.35651999999999,25289.03914,33886.98682,29588.01298,31737.4999
2644,26552,20180421,4,91.35912,26049.52484,33723.69092,29886.60788,31805.1494
2645,25686,20180421,5,110.1138,25080.3741,34329.933300000004,29705.153700000003,32017.5435
2646,24040,20180421,6,181.11396000000002,23043.87322,38257.44586000001,30650.65954,34454.0527
2647,22340,20180421,7,341.0701199999999,20464.11434,49114.00442,34789.05938,41951.531899999994
2648,20964,20180421,8,508.5361200000001,18167.051339999998,60884.08542,39525.56838,50204.8269
2649,20111,20180421,9,526.7767200000001,17213.728039999998,61462.97252000001,39338.35028,50400.6614
2650,19473,20180421,10,509.48352000000006,16670.84064,59467.45632,38069.14848,48768.3024
2651,19155,20180421,11,490.36380000000014,16457.9991,57648.55830000001,37053.27870000001,47350.918500000014
2652,19159,20180421,12,493.9575599999999,16442.23342,57934.668459999986,37188.450939999995,47561.5597
2653,19553,20180421,13,487.01004000000023,16874.444779999998,57783.28814000002,37328.866460000005,47556.07730000001
2654,20020,20180421,14,478.89312000000024,17386.08784,57613.10992000002,37499.598880000005,47556.35440000001
2655,20369,20180421,15,521.46084,17500.96538,61303.67594,39402.32066,50352.9983
2656,20475,20180421,16,558.8269199999999,17401.45194,64342.91321999999,40872.18257999999,52607.54789999999
2657,20246,20180421,17,620.3554799999997,16834.04486,68943.90517999997,42888.97501999999,55916.440099999985
2658,20177,20180421,18,637.4464800000001,16671.04436,70216.54868,43443.79652,56830.172600000005
2659,20175,20180421,19,578.91192,16990.98444,65619.58572,41305.28508,53462.4354
2660,20242,20180421,20,466.77096,17674.759720000002,56883.52036,37279.14004,47081.3302
2661,20531,20180421,21,377.1402,18456.728900000002,50136.5057,34296.6173,42216.561499999996
2662,21086,20180421,22,311.76683999999995,19371.28238,45559.696939999994,32465.48966,39012.59329999999
2663,21880,20180421,23,247.78248,20517.19636,41330.92468,30924.06052,36127.4926
2664,22616,20180422,0,204.38844000000003,21491.86358,38660.49254000001,30076.178060000002,34368.335300000006
2665,23588,20180422,1,162.34799999999998,22695.086,36332.318,29513.701999999997,32923.009999999995
2666,24516,20180422,2,126.07116000000002,23822.60862,34412.58606,29117.59734,31765.0917
2667,25519,20180422,3,102.35651999999999,24956.03914,33553.98682,29255.01298,31404.4999
2668,25996,20180422,4,91.35912,25493.52484,33167.69092,29330.60788,31249.1494
2669,25030,20180422,5,110.1138,24424.3741,33673.933300000004,29049.153700000003,31361.5435
2670,23431,20180422,6,181.11396000000002,22434.87322,37648.44586000001,30041.65954,33845.0527
2671,21830,20180422,7,341.0701199999999,19954.11434,48604.00442,34279.05938,41441.531899999994
2672,20618,20180422,8,508.5361200000001,17821.051339999998,60538.08542,39179.56838,49858.8269
2673,19663,20180422,9,526.7767200000001,16765.728039999998,61014.97252000001,38890.35028,49952.6614
2674,19005,20180422,10,509.48352000000006,16202.84064,58999.456320000005,37601.14848,48300.3024
2675,18625,20180422,11,490.36380000000014,15927.999099999999,57118.55830000001,36523.2787,46820.91850000001
2676,18485,20180422,12,493.9575599999999,15768.23342,57260.668459999986,36514.450939999995,46887.5597
2677,18683,20180422,13,487.01004000000023,16004.444779999998,56913.28814000002,36458.866460000005,46686.07730000001
2678,18702,20180422,14,478.89312000000024,16068.087839999998,56295.10992000002,36181.598880000005,46238.35440000001
2679,18761,20180422,15,521.46084,15892.96538,59695.67594,37794.32066,48744.9983
2680,18918,20180422,16,558.8269199999999,15844.45194,62785.91321999999,39315.18257999999,51050.54789999999
2681,18968,20180422,17,620.3554799999997,15556.044860000002,67665.90517999997,41610.97501999999,54638.440099999985
2682,19112,20180422,18,637.4464800000001,15606.04436,69151.54868,42378.79652,55765.172600000005
2683,19376,20180422,19,578.91192,16191.98444,64820.58572,40506.28508,52663.4354
2684,19801,20180422,20,466.77096,17233.759720000002,56442.52036,36838.14004,46640.3302
2685,20369,20180422,21,377.1402,18294.728900000002,49974.5057,34134.6173,42054.561499999996
2686,20974,20180422,22,311.76683999999995,19259.28238,45447.696939999994,32353.48966,38900.59329999999
2687,22041,20180422,23,247.78248,20678.19636,41491.92468,31085.06052,36288.4926
2688,23343,20180423,0,204.38844000000003,22218.86358,39387.49254000001,30803.178060000002,35095.335300000006
2689,24700,20180423,1,162.34799999999998,23807.086,37444.318,30625.701999999997,34035.009999999995
2690,25866,20180423,2,126.07116000000002,25172.60862,35762.58606,30467.59734,33115.0917
2691,26658,20180423,3,102.35651999999999,26095.03914,34692.98682,30394.01298,32543.4999
2692,27207,20180423,4,91.35912,26704.52484,34378.69092,30541.60788,32460.1494
2693,25971,20180423,5,110.1138,25365.3741,34614.933300000004,29990.153700000003,32302.5435
2694,23864,20180423,6,181.11396000000002,22867.87322,38081.44586000001,30474.65954,34278.0527
2695,21804,20180423,7,341.0701199999999,19928.11434,48578.00442,34253.05938,41415.531899999994
2696,20543,20180423,8,508.5361200000001,17746.051339999998,60463.08542,39104.56838,49783.8269
2697,19688,20180423,9,526.7767200000001,16790.728039999998,61039.97252000001,38915.35028,49977.6614
2698,19234,20180423,10,509.48352000000006,16431.84064,59228.45632,37830.14848,48529.3024
2699,19130,20180423,11,490.36380000000014,16432.9991,57623.55830000001,37028.27870000001,47325.918500000014
2700,19593,20180423,12,493.9575599999999,16876.23342,58368.668459999986,37622.450939999995,47995.5597
2701,20923,20180423,13,487.01004000000023,18244.444779999998,59153.28814000002,38698.866460000005,48926.07730000001
2702,22744,20180423,14,478.89312000000024,20110.08784,60337.10992000002,40223.598880000005,50280.35440000001
2703,23985,20180423,15,521.46084,21116.96538,64919.67594,43018.32066,53968.9983
2704,24183,20180423,16,558.8269199999999,21109.45194,68050.91321999999,44580.18257999999,56315.54789999999
2705,24105,20180423,17,620.3554799999997,20693.04486,72802.90517999997,46747.97501999999,59775.440099999985
2706,24197,20180423,18,637.4464800000001,20691.04436,74236.54868,47463.79652,60850.172600000005
2707,24348,20180423,19,578.91192,21163.98444,69792.58572,45478.28508,57635.4354
2708,24876,20180423,20,466.77096,22308.759720000002,61517.52036,41913.14004,51715.3302
2709,25578,20180423,21,377.1402,23503.728900000002,55183.5057,39343.6173,47263.561499999996
2710,26219,20180423,22,311.76683999999995,24504.28238,50692.696939999994,37598.48966,44145.59329999999
2711,27079,20180423,23,247.78248,25716.19636,46529.92468,36123.06052,41326.4926
2712,27918,20180424,0,204.38844000000003,26793.86358,43962.49254000001,35378.178060000006,39670.335300000006
2713,28615,20180424,1,162.34799999999998,27722.086,41359.318,34540.702,37950.009999999995
2714,28936,20180424,2,126.07116000000002,28242.60862,38832.58606,33537.59734,36185.0917
2715,29302,20180424,3,102.35651999999999,28739.03914,37336.98682,33038.01298,35187.4999
2716,29389,20180424,4,91.35912,28886.52484,36560.69092,32723.60788,34642.149399999995
2717,27681,20180424,5,110.1138,27075.3741,36324.933300000004,31700.153700000003,34012.5435
2718,25396,20180424,6,181.11396000000002,24399.87322,39613.44586000001,32006.65954,35810.0527
2719,23204,20180424,7,341.0701199999999,21328.11434,49978.00442,35653.05938,42815.531899999994
2720,21739,20180424,8,508.5361200000001,18942.051339999998,61659.08542,40300.56838,50979.8269
2721,20823,20180424,9,526.7767200000001,17925.728039999998,62174.97252000001,40050.35028,51112.6614
2722,20136,20180424,10,509.48352000000006,17333.84064,60130.45632,38732.14848,49431.3024
2723,19926,20180424,11,490.36380000000014,17228.9991,58419.55830000001,37824.27870000001,48121.918500000014
2724,20266,20180424,12,493.9575599999999,17549.23342,59041.668459999986,38295.450939999995,48668.5597
2725,21534,20180424,13,487.01004000000023,18855.444779999998,59764.28814000002,39309.866460000005,49537.07730000001
2726,23258,20180424,14,478.89312000000024,20624.08784,60851.10992000002,40737.598880000005,50794.35440000001
2727,24336,20180424,15,521.46084,21467.96538,65270.67594,43369.32066,54319.9983
2728,24430,20180424,16,558.8269199999999,21356.45194,68297.91321999999,44827.18257999999,56562.54789999999
2729,24294,20180424,17,620.3554799999997,20882.04486,72991.90517999997,46936.97501999999,59964.440099999985
2730,24230,20180424,18,637.4464800000001,20724.04436,74269.54868,47496.79652,60883.172600000005
2731,24208,20180424,19,578.91192,21023.98444,69652.58572,45338.28508,57495.4354
2732,24363,20180424,20,466.77096,21795.759720000002,61004.52036,41400.14004,51202.3302
2733,24820,20180424,21,377.1402,22745.728900000002,54425.5057,38585.6173,46505.561499999996
2734,25288,20180424,22,311.76683999999995,23573.28238,49761.696939999994,36667.48966,43214.59329999999
2735,25874,20180424,23,247.78248,24511.19636,45324.92468,34918.06052,40121.4926
2736,26682,20180425,0,204.38844000000003,25557.86358,42726.49254000001,34142.178060000006,38434.335300000006
2737,27476,20180425,1,162.34799999999998,26583.086,40220.318,33401.702,36811.009999999995
2738,27955,20180425,2,126.07116000000002,27261.60862,37851.58606,32556.59734,35204.0917
2739,28679,20180425,3,102.35651999999999,28116.03914,36713.98682,32415.01298,34564.4999
2740,29095,20180425,4,91.35912,28592.52484,36266.69092,32429.60788,34348.149399999995
2741,27567,20180425,5,110.1138,26961.3741,36210.933300000004,31586.153700000003,33898.5435
2742,25336,20180425,6,181.11396000000002,24339.87322,39553.44586000001,31946.65954,35750.0527
2743,23216,20180425,7,341.0701199999999,21340.11434,49990.00442,35665.05938,42827.531899999994
2744,21773,20180425,8,508.5361200000001,18976.051339999998,61693.08542,40334.56838,51013.8269
2745,20860,20180425,9,526.7767200000001,17962.728039999998,62211.97252000001,40087.35028,51149.6614
2746,20305,20180425,10,509.48352000000006,17502.84064,60299.45632,38901.14848,49600.3024
2747,20088,20180425,11,490.36380000000014,17390.9991,58581.55830000001,37986.27870000001,48283.918500000014
2748,20482,20180425,12,493.9575599999999,17765.23342,59257.668459999986,38511.450939999995,48884.5597
2749,21835,20180425,13,487.01004000000023,19156.444779999998,60065.28814000002,39610.866460000005,49838.07730000001
2750,23588,20180425,14,478.89312000000024,20954.08784,61181.10992000002,41067.598880000005,51124.35440000001
2751,24554,20180425,15,521.46084,21685.96538,65488.67594,43587.32066,54537.9983
2752,24506,20180425,16,558.8269199999999,21432.45194,68373.91321999999,44903.18257999999,56638.54789999999
2753,24247,20180425,17,620.3554799999997,20835.04486,72944.90517999997,46889.97501999999,59917.440099999985
2754,24115,20180425,18,637.4464800000001,20609.04436,74154.54868,47381.79652,60768.172600000005
2755,23965,20180425,19,578.91192,20780.98444,69409.58572,45095.28508,57252.4354
2756,23966,20180425,20,466.77096,21398.759720000002,60607.52036,41003.14004,50805.3302
2757,24475,20180425,21,377.1402,22400.728900000002,54080.5057,38240.6173,46160.561499999996
2758,25039,20180425,22,311.76683999999995,23324.28238,49512.696939999994,36418.48966,42965.59329999999
2759,25788,20180425,23,247.78248,24425.19636,45238.92468,34832.06052,40035.4926
2760,26639,20180426,0,204.38844000000003,25514.86358,42683.49254000001,34099.178060000006,38391.335300000006
2761,27485,20180426,1,162.34799999999998,26592.086,40229.318,33410.702,36820.009999999995
2762,27967,20180426,2,126.07116000000002,27273.60862,37863.58606,32568.59734,35216.0917
2763,28708,20180426,3,102.35651999999999,28145.03914,36742.98682,32444.01298,34593.4999
2764,29230,20180426,4,91.35912,28727.52484,36401.69092,32564.60788,34483.149399999995
