Energy.Source.1,Technology,Utility.ID,Generator.ID,Prime.Mover,Nameplate.Capacity..MW.,Nameplate.Power.Factor,Summer.Capacity..MW.,Winter.Capacity..MW.,Minimum.Load..MW.,Planned.Retirement.Month,Planned.Retirement.Year,VOM,fuelTypes,unit,heatRateLow,heatRateHigh,fuelCost,Notes,capacityQuantile,capacityQuan
NG,Natural Gas Fired Combustion Turbine,13989,U1,GT,23.3,0.85,23.3,24.1,14,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.471264368,B
NG,Natural Gas Fired Combustion Turbine,13989,U2,GT,23.3,0.85,23.3,24.1,14,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.471264368,B
NG,Natural Gas Fired Combustion Turbine,54713,GEN3,GT,3.1,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.21408046,C
NG,Natural Gas Fired Combustion Turbine,2874,CTG1,GT,47,0.85,46.1,46.1,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.599137931,B
NG,Natural Gas Fired Combustion Turbine,59527,CPP2,GT,60.5,0.85,48,52,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,60662,DC1,GT,24.9,0.85,23,24,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.482758621,B
NG,Natural Gas Fired Combustion Turbine,10810,GEN2,GT,4.6,0.95,4.2,4.2,2.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.308908046,B
NG,Natural Gas Fired Combustion Turbine,16295,1,GT,27.4,0.9,21.2,24.2,15,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.5,B
NG,Natural Gas Fired Combustion Turbine,59527,GT-2,GT,60.5,0.85,48,48,46,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,11216,CTC2,GT,2.8,0.9,2.7,2.7,0.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.16954023,C
NG,Natural Gas Fired Combustion Turbine,56887,CTG2,GT,100,0.85,100,100,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,56887,CTG3,GT,100,0.85,100,100,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,56127,CTG1,GT,59,0.85,49.1,49.1,0,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.704022989,B
NG,Natural Gas Fired Combustion Turbine,49981,CTG1,GT,49.9,0.95,46.7,46.7,37.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,16088,3,GT,10,0.8,10,10,8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.385057471,B
NG,Natural Gas Fired Combustion Turbine,59527,1,GT,69.9,0.85,55.6,60,23.9,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.748563218,B
NG,Natural Gas Fired Combustion Turbine,49981,CTG3,GT,49.9,0.95,48.2,48.2,38.6,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,49981,CTG3,GT,49.9,0.95,49.9,49.9,25,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,59527,CPP4,GT,60.5,0.85,48,51.3,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,12745,2,GT,60.5,0.85,50,50,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,58789,CG200,GT,4.6,0.82,4.6,2.5,2.1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.308908046,B
NG,Natural Gas Fired Combustion Turbine,56275,GEN1,GT,49.9,0.8,43.5,48.9,32,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,4382,C2,GT,11.2,1,9.5,11,6,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.400862069,B
NG,Natural Gas Fired Combustion Turbine,1058,GEN1,GT,2.8,0.8,2.7,2.6,1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.16954023,C
NG,Natural Gas Fired Combustion Turbine,1058,GEN2,GT,3.3,0.8,3,2.9,1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.25,B
NG,Natural Gas Fired Combustion Turbine,11161,GEN2,GT,5.2,0.8,4.8,4.8,2.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.334770115,B
NG,Natural Gas Fired Combustion Turbine,49970,CT1,GT,47,0.85,45,45,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.599137931,B
NG,Natural Gas Fired Combustion Turbine,58847,CEC 8,GT,131.8,0.85,105.5,105.5,24,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.843390805,A
NG,Natural Gas Fired Combustion Turbine,15174,GEND,GT,3.5,0.8,3,3.4,1.1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,18986,GEN1,GT,57.4,0.85,45,45,10,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.693965517,B
NG,Natural Gas Fired Combustion Turbine,59980,GT2,GT,100,0.85,97,97,48,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,59980,GT3,GT,100,0.85,97,97,48,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,10810,GEN1,GT,4.6,0.95,4.2,4.2,2.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.308908046,B
NG,Natural Gas Fired Combustion Turbine,1569,GEN1,GT,38.7,0.85,35,37,25,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.537356322,B
NG,Natural Gas Fired Combustion Turbine,1569,GEN2,GT,21.4,0.85,19.6,19.6,5.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.45545977,B
NG,Natural Gas Fired Combustion Turbine,16534,CT1C,GT,44,0.9,43.8,47.3,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.57183908,B
NG,Natural Gas Fired Combustion Turbine,19281,2,GT,24.9,0.9,23.5,24.9,11,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.482758621,B
NG,Natural Gas Fired Combustion Turbine,56887,CTG1,GT,100,0.85,100,100,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,9216,1,GT,23.1,0.9,20.1,20.1,3,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.46408046,B
NG,Natural Gas Fired Combustion Turbine,9216,2,GT,23.1,0.9,20,20,3,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.46408046,B
NG,Natural Gas Fired Combustion Turbine,11208,GT14,GT,60.5,0.85,47.4,47.4,15,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,23005,GEN1,GT,3.4,0.8,3.2,3.3,1.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.254310345,B
NG,Natural Gas Fired Combustion Turbine,59222,W-TG1,GT,4.6,0.8,4,4,3.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.308908046,B
NG,Natural Gas Fired Combustion Turbine,59527,CPP1,GT,60.5,0.85,48,50.6,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,14534,GT4,GT,60.5,0.85,47.2,47.2,15.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,16732,GEN1,GT,6,0.9,5.6,5.6,0,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.349137931,B
NG,Natural Gas Fired Combustion Turbine,4382,C1,GT,11.2,1,9.5,11,6,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.400862069,B
NG,Natural Gas Fired Combustion Turbine,59527,GT-1,GT,60.5,0.85,48,48,46,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,11216,CTC1,GT,2.8,0.9,2.7,2.7,0.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.16954023,C
NG,Natural Gas Fired Combustion Turbine,19798,G2,GT,5.9,0.8,5.4,5.9,5.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.346264368,B
NG,Natural Gas Fired Combustion Turbine,4732,CTG,GT,27.7,0.9,19.6,19.5,12,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.507183908,B
NG,Natural Gas Fired Combustion Turbine,54713,UNIT1,GT,6,0.9,4.8,5.5,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.349137931,B
NG,Natural Gas Fired Combustion Turbine,56887,CTG4,GT,100,0.85,100,100,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,3221,GEN2,GT,10,0.8,9.3,9.3,7,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.385057471,B
NG,Natural Gas Fired Combustion Turbine,590,1,GT,49.2,0.85,44.5,46.5,42,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.625,B
NG,Natural Gas Fired Combustion Turbine,56887,CTG5,GT,100,0.85,100,100,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.800287356,A
NG,Natural Gas Fired Combustion Turbine,9216,1,GT,24.9,0.85,24.1,24.1,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.482758621,B
NG,Natural Gas Fired Combustion Turbine,19281,3,GT,58,0.9,50,58,16,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.69683908,B
NG,Natural Gas Fired Combustion Turbine,56895,CTG1,GT,131.8,0.85,106,111.3,50,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.843390805,A
NG,Natural Gas Fired Combustion Turbine,16609,2,GT,53,0.85,47,47,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.683908046,B
NG,Natural Gas Fired Combustion Turbine,60662,GEN1,GT,46,0.85,46,48,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.586206897,B
NG,Natural Gas Fired Combustion Turbine,58789,CG100,GT,4.6,0.82,4.6,2.5,2.1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.308908046,B
NG,Natural Gas Fired Combustion Turbine,56895,CTG3,GT,131.8,0.85,106,112,50,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.843390805,A
NG,Natural Gas Fired Combustion Turbine,590,CPP4,GT,50,0.85,49.4,49.4,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.66091954,B
NG,Natural Gas Fired Combustion Turbine,60637,TI,GT,5,0.8,4,4.7,4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.33045977,B
NG,Natural Gas Fired Combustion Turbine,60637,T1,GT,3,0.8,2.5,2.7,2.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.204022989,C
NG,Natural Gas Fired Combustion Turbine,60637,T2,GT,3,0.8,2.5,2.7,2.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.204022989,C
NG,Natural Gas Fired Combustion Turbine,54713,TG3,GT,3.1,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.21408046,C
NG,Natural Gas Fired Combustion Turbine,56635,3,GT,207,0.9,190.4,200.3,120,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.929597701,A
NG,Natural Gas Fired Combustion Turbine,58847,CEC 7,GT,131.8,0.85,105.5,105.5,24,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.843390805,A
NG,Natural Gas Fired Combustion Turbine,56914,S188,GT,3.5,0.95,3,3.5,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,16636,K100,GT,38.2,1,30,34,30,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.531609195,B
NG,Natural Gas Fired Combustion Turbine,16578,9929,GT,3.5,0.8,2.7,2.2,1.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,16506,K100,GT,38.9,1,33,35,30,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.538793103,B
NG,Natural Gas Fired Combustion Turbine,11208,7,GT,106.9,0.85,102,102,25,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.820402299,A
NG,Natural Gas Fired Combustion Turbine,16609,1,GT,53,0.85,47,47,45,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.683908046,B
NG,Natural Gas Fired Combustion Turbine,11208,6,GT,106.9,0.85,102,102,25,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.820402299,A
NG,Natural Gas Fired Combustion Turbine,12687,A,GT,78,0.9,73,83,40,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.771551724,A
NG,Natural Gas Fired Combustion Turbine,60662,HS1,GT,24.9,0.85,23,24,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.482758621,B
NG,Natural Gas Fired Combustion Turbine,60662,HS2,GT,24.9,0.85,23,24,21,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.482758621,B
NG,Natural Gas Fired Combustion Turbine,2844,4TG,GT,5.3,0.97,4.4,4.4,2.7,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.341954023,B
NG,Natural Gas Fired Combustion Turbine,59222,P-TG5,GT,4.6,0.8,4,4,3.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.308908046,B
NG,Natural Gas Fired Combustion Turbine,54713,GEN1,GT,3.1,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.21408046,C
NG,Natural Gas Fired Combustion Turbine,14534,GT2,GT,28.8,0.85,28.6,28.6,16,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.511494253,B
NG,Natural Gas Fired Combustion Turbine,17609,1,GT,49.8,0.85,47,47,1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.632183908,B
NG,Natural Gas Fired Combustion Turbine,54713,GTG3,GT,3.4,0.9,3,3.2,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.254310345,B
NG,Natural Gas Fired Combustion Turbine,12745,1,GT,60.5,0.85,50,50,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,60658,PESCT,GT,4.8,0.8,3.6,4.8,1.7,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.32183908,B
NG,Natural Gas Fired Combustion Turbine,3476,1711,GT,4.8,0.9,4.8,4.8,2.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.32183908,B
NG,Natural Gas Fired Combustion Turbine,49981,CTG4,GT,49.9,0.95,49.9,49.9,25,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,2867,CTG1,GT,47.3,0.9,45,45,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.607758621,B
NG,Natural Gas Fired Combustion Turbine,12687,C,GT,78,0.9,73,83,50,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.771551724,A
NG,Natural Gas Fired Combustion Turbine,15783,2,GT,27.9,0.9,23,25,16,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.50862069,B
NG,Natural Gas Fired Combustion Turbine,20323,GEN1,GT,44,0.9,33.6,34.6,33,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.57183908,B
NG,Natural Gas Fired Combustion Turbine,15783,3,GT,27.9,0.9,23,25,16,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.50862069,B
NG,Natural Gas Fired Combustion Turbine,164,GEN5,GT,3.5,0.9,2.7,3,2.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,54736,GEN1,GT,46,0.95,40,42,32.4,9,2019,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.586206897,B
NG,Natural Gas Fired Combustion Turbine,164,GEN6,GT,3.5,0.9,2.7,3,0.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,49981,CTG2,GT,49.9,0.95,49.9,49.9,25,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,39245,1,GT,1.2,0.8,1,1.1,0.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.099137931,C
NG,Natural Gas Fired Combustion Turbine,19798,G1,GT,5.9,0.8,5.4,5.9,5.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.346264368,B
NG,Natural Gas Fired Combustion Turbine,12449,K100,GT,39.1,1,36,34,36,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.540229885,B
NG,Natural Gas Fired Combustion Turbine,58789,CG1,GT,7.2,0.92,7,7,3.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.359195402,B
NG,Natural Gas Fired Combustion Turbine,2865,CTG1,GT,47.3,0.85,44,44.5,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.607758621,B
NG,Natural Gas Fired Combustion Turbine,56019,1,GT,108,0.9,97,103,50,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.823275862,A
NG,Natural Gas Fired Combustion Turbine,11161,GEN1,GT,5.2,0.8,4.8,4.8,2.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.334770115,B
NG,Natural Gas Fired Combustion Turbine,15174,GENB,GT,3.5,0.8,3,3.4,1.1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,20323,GEN1,GT,48.5,0.9,35,48.5,16,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.614942529,B
NG,Natural Gas Fired Combustion Turbine,15174,GENC,GT,3.5,0.8,3,3.4,1.1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,20323,8,GT,49.9,0.9,40,50.3,35,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,56635,2,GT,207,0.9,191.1,200.7,120,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.929597701,A
NG,Natural Gas Fired Combustion Turbine,17609,1,GT,49.8,0.85,49,49,46.9,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.632183908,B
NG,Natural Gas Fired Combustion Turbine,14534,GT3,GT,60.5,0.85,47.2,47.2,15.4,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,17609,1,GT,49.8,0.85,49,49,45.9,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.632183908,B
NG,Natural Gas Fired Combustion Turbine,49981,CTG2,GT,49.9,0.95,46,46,36.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,56895,CTG2,GT,131.8,0.85,106,112.7,50,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.843390805,A
NG,Natural Gas Fired Combustion Turbine,3028,S4,GT,45,1,45,45,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.574712644,B
NG,Natural Gas Fired Combustion Turbine,54713,TG1,GT,3.4,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.254310345,B
NG,Natural Gas Fired Combustion Turbine,7724,HEP2,GT,46.1,0.85,45.9,48.7,22,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.596264368,B
NG,Natural Gas Fired Combustion Turbine,13584,CT3,GT,63,0.9,65,65,47,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.74137931,B
NG,Natural Gas Fired Combustion Turbine,4382,D3,GT,11.2,1,9.5,11,6,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.400862069,B
NG,Natural Gas Fired Combustion Turbine,57438,1,GT,6.7,0.92,6.5,6.5,3,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.357758621,B
NG,Natural Gas Fired Combustion Turbine,58264,1,GT,29,0.8,29,29,12,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.514367816,B
NG,Natural Gas Fired Combustion Turbine,5532,AMP1,GT,60.5,0.85,40,43,36,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,54713,TG2,GT,3.1,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.21408046,C
NG,Natural Gas Fired Combustion Turbine,49981,CTG1,GT,49.9,0.95,45.6,45.6,36.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.643678161,B
NG,Natural Gas Fired Combustion Turbine,54713,GEN7,GT,3.5,0.9,3,3.2,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,60662,GEN1,GT,46,0.85,46,48,32,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.586206897,B
NG,Natural Gas Fired Combustion Turbine,7724,HPP1,GT,49,0.85,46.3,48.3,22,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.619252874,B
NG,Natural Gas Fired Combustion Turbine,58544,COGN,GT,2,1,1.7,1.8,0.1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.145114943,C
NG,Natural Gas Fired Combustion Turbine,54713,GEN9,GT,3.5,0.9,3,3.2,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,11208,5,GT,60.5,0.85,43,43,15,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,9216,1,GT,60.5,0.85,47.5,48.5,15,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.709770115,B
NG,Natural Gas Fired Combustion Turbine,9216,4,GT,23.1,0.9,20.8,20.8,3,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.46408046,B
NG,Natural Gas Fired Combustion Turbine,164,GEN4,GT,3.5,0.9,2.7,3,2.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.274425287,B
NG,Natural Gas Fired Combustion Turbine,16088,2,GT,10,0.8,10,10,8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.385057471,B
NG,Natural Gas Fired Combustion Turbine,54713,TG1,GT,3.1,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.21408046,C
NG,Natural Gas Fired Combustion Turbine,12687,B,GT,78,0.9,73,83,40,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.771551724,A
NG,Natural Gas Fired Combustion Turbine,10203,GTDG,GT,75,1,72,77,70,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.757183908,A
NG,Natural Gas Fired Combustion Turbine,54713,TG2,GT,3.4,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.254310345,B
NG,Natural Gas Fired Combustion Turbine,49968,PINA,GT,20,0.8,15,15,1,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.449712644,B
NG,Natural Gas Fired Combustion Turbine,10203,GTCG,GT,75,1,72,77,70,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.757183908,A
NG,Natural Gas Fired Combustion Turbine,56635,1,GT,207,0.9,191.9,201.6,120,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.929597701,A
NG,Natural Gas Fired Combustion Turbine,49971,CT1,GT,47,0.85,45,45,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.599137931,B
NG,Natural Gas Fired Combustion Turbine,54713,TG2,GT,3.4,0.9,2.7,2.9,1.5,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.254310345,B
NG,Natural Gas Fired Combustion Turbine,3028,S3,GT,45,1,45,45,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.574712644,B
NG,Natural Gas Fired Combustion Turbine,49972,CTG1,GT,47,0.85,45,45,20,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.599137931,B
NG,Natural Gas Fired Combustion Turbine,14534,GT1,GT,28.8,0.85,28.6,28.6,16,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.511494253,B
NG,Natural Gas Fired Combustion Turbine,58847,CEC 6,GT,131.8,0.85,105.5,105.5,24,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.843390805,A
NG,Natural Gas Fired Combustion Turbine,16655,1,GT,3.9,0.85,3.5,3.5,2.8,NA,NA,4.5,gas,Mcf,0.8,1.1,1.6,Natural Gas,0.295977011,B
